id.orig_h,id.orig_p,id.resp_h,proto,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,bytes_ratio,duration_scaled
192.168.100.113,47416,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47108,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34960,128.185.250.50,tcp,3.104491,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9843154683922741
192.168.100.113,34844,128.185.250.50,tcp,3.148215,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0193241384572196
192.168.100.113,44524,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46632,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.006003,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49656331882280536
192.168.100.113,45264,178.128.185.250,tcp,3.110486,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9891155090344694
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,47308,178.128.185.250,tcp,3.142962,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0151181979245334
192.168.100.113,36488,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001732,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998299748549363
192.168.100.113,43328,178.128.185.250,tcp,3.099219,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.98009431505355
192.168.100.113,43352,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37932,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46312,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45244,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37612,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44980,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45512,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34576,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34192,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34732,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38000,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35756,128.185.250.50,tcp,3.157451,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0267191635400077
192.168.100.113,35468,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37696,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37876,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44896,178.128.185.250,tcp,3.155197,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0249144443394225
192.168.100.113,43916,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.00473,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49758257682739493
192.168.100.113,47084,178.128.185.250,tcp,3.117482,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.994717024352701
192.168.100.113,43780,178.128.185.250,tcp,3.099737,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9805090641866037
192.168.100.113,34468,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35140,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34812,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,80.79.25.111,udp,0.00249,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49937608659195165
192.168.100.113,37348,128.185.250.50,tcp,3.131711,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0061098147276466
192.168.100.113,123,81.2.254.224,udp,0.005743,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4967714940633342
192.168.100.113,37468,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44220,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44616,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001489,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.500177561267988
192.168.100.113,123,147.231.100.5,udp,0.001993,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4997740215709626
192.168.100.113,35640,128.185.250.50,tcp,3.125215,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.000908636410432
192.168.100.113,46008,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34960,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34712,128.185.250.50,tcp,3.107985,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.987113023355382
192.168.100.113,35220,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005981,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4965809336508501
192.168.100.113,38192,128.185.250.50,tcp,3.109231,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9881106631619165
192.168.100.113,38224,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45292,178.128.185.250,tcp,3.103971,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9838991179112164
192.168.100.113,45576,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36728,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35804,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001737,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999789941154834
192.168.100.113,47184,178.128.185.250,tcp,3.156194,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.025712716319451
192.168.100.113,46292,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35572,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46892,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44080,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43508,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45124,178.128.185.250,tcp,3.11074,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.989318880230986
192.168.100.113,34580,128.185.250.50,tcp,3.08749,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.97070320968369
192.168.100.113,43936,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36268,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36776,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35728,128.185.250.50,tcp,3.107474,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9867038789403424
192.168.100.113,47040,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45584,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37844,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43884,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36452,128.185.250.50,tcp,3.138712,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.011715333415888
192.168.100.113,34760,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37224,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001497,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001711558759716
192.168.100.113,37584,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38108,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.004994,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49737119889085785
192.168.100.113,47412,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001996,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977161954895655
192.168.100.113,36804,128.185.250.50,tcp,3.099234,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9801063251635802
192.168.100.113,35976,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44428,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45564,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47364,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005744,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4967706933893322
192.168.100.113,123,80.79.25.111,udp,0.00249,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49937608659195165
192.168.100.113,46496,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34892,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44572,178.128.185.250,tcp,3.108726,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.987706322790889
192.168.100.113,46188,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.0,0.0,0.0,S0,D,1,76,0,0,(empty)   Benign   -,,,0.0,-0.5013697648570169
192.168.100.113,47040,178.128.185.250,tcp,3.116981,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.994315886677682
192.168.100.113,123,147.231.100.5,udp,0.001744,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999733893974692
192.168.100.113,38068,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36052,128.185.250.50,tcp,3.144705,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0165137727100793
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,45444,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35440,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,37304,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43756,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45940,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47324,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34600,128.185.250.50,tcp,3.109224,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9881050584439026
192.168.100.113,34264,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36396,128.185.250.50,tcp,3.147958,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.019118365238697
192.168.100.113,123,37.157.198.150,udp,0.004741,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49757376941337256
192.168.100.113,45976,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47308,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37532,128.185.250.50,tcp,3.150957,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0215195865707973
192.168.100.113,36936,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46636,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45844,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45376,178.128.185.250,tcp,3.080244,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.96490152586495
192.168.100.113,35936,128.185.250.50,tcp,3.083251,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9673091525890671
192.168.100.113,34372,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37748,128.185.250.50,tcp,3.140958,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.013513647224457
192.168.100.113,45652,178.128.185.250,tcp,3.142205,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.014512087704994
192.168.100.113,123,147.231.100.5,udp,0.001741,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999757914194753
192.168.100.113,43544,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37928,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44796,178.128.185.250,tcp,3.084238,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9680994178290747
192.168.100.113,34168,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46224,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38216,128.185.250.50,tcp,3.08199,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9662995026725016
192.168.100.113,35728,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43604,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46072,178.128.185.250,tcp,3.098985,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9799069573370736
192.168.100.113,47056,178.128.185.250,tcp,3.111232,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9897128118399874
192.168.100.113,37092,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001739,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999773927674793
192.168.100.113,36428,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47252,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46640,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47416,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.004996,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4973695975428538
192.168.100.113,36276,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46396,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37940,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47220,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46616,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001744,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999733893974692
192.168.100.113,44448,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.00148,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001847673340062
192.168.100.113,47020,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34508,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44896,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35924,128.185.250.50,tcp,3.117232,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9945168558521926
192.168.100.113,46032,178.128.185.250,tcp,3.152965,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0231273399668823
192.168.100.113,46008,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35024,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37112,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.251.48.140,udp,0.004996,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4973695975428538
192.168.100.113,45140,178.128.185.250,tcp,3.112977,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9911099879735368
192.168.100.113,46360,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43872,178.128.185.250,tcp,3.117982,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9951173613537183
192.168.100.113,123,147.231.100.5,udp,0.001743,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997419007147115
192.168.100.113,46488,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37016,128.185.250.50,tcp,3.087491,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.970704010357692
192.168.100.113,37880,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34160,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45580,178.128.185.250,tcp,3.156948,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0263164245169847
192.168.100.113,44524,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36664,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46000,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45424,178.128.185.250,tcp,3.086002,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9695118067686632
192.168.100.113,45076,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.251.48.140,udp,0.004994,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49737119889085785
192.168.100.113,123,31.31.74.35,udp,0.004493,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49777233656587705
192.168.100.113,34300,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,35028,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36860,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
